Player,Season,Nation,Nationality,Pos,Position,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def_Pen,Att_Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,MarketValueEuro,Current club
Andrés Guardado,2324,mx MEX,Mexico,MF,Central Midfield,36,12,4,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,5.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,5.0,0.0,0.0,1.01,0.0,0.0,,24.4,0.0,0.03,-0.1,-0.1,253.0,298.0,84.9,4959.0,1540.0,101.0,108.0,93.5,102.0,115.0,88.7,42.0,58.0,72.4,0.3,-0.2,5.0,34.0,5.0,1.0,275.0,22.0,0.0,7.0,11.0,2.0,9.0,2.0,6.0,0.0,1.0,5.0,15.0,3.02,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,5.0,9.0,3.0,7.0,50.0,7.0,2.0,6.0,23.0,5.0,0.0,346.0,5.0,2.0,6.0,85.7,1.0,14.3,175.0,0.0,9.0,3.0,216.0,1000000.0,Real Betis
Antony,2425,br BRA,,FW,,24,17,15,1362.0,15.1,5.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,2.9,2.9,3.5,6.3,94.0,67.0,157.0,0.33,0.13,0.46,0.33,0.46,0.19,0.23,0.42,0.19,0.42,43.0,17.0,39.5,2.84,1.12,0.12,0.29,19.9,1.0,0.07,2.1,2.1,622.0,768.0,81.0,8403.0,2211.0,400.0,452.0,88.5,155.0,201.0,77.1,29.0,53.0,54.7,2.9,-1.5,36.0,34.0,43.0,7.0,722.0,45.0,7.0,5.0,40.0,20.0,14.0,4.0,4.0,0.0,1.0,18.0,77.0,5.09,61.0,4.0,5.0,3.0,0.0,9.0,0.6,6.0,0.0,1.0,2.0,0.0,0.0,25.0,11.0,6.0,9.0,10.0,8.0,36.4,14.0,11.0,10.0,35.0,9.0,1.0,982.0,9.0,63.0,24.0,38.1,33.0,52.4,663.0,30.0,53.0,20.0,751.0,,
Assane Diao,2324,sn SEN,Senegal,FW,Right Winger,17,18,13,1048.0,11.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.5,2.5,0.7,3.2,33.0,20.0,101.0,0.17,0.0,0.17,0.17,0.17,0.21,0.06,0.28,0.21,0.28,21.0,3.0,14.3,1.8,0.26,0.1,0.67,13.7,0.0,0.12,-0.5,-0.5,200.0,264.0,75.8,2297.0,410.0,140.0,164.0,85.4,35.0,47.0,74.5,7.0,9.0,77.8,0.8,-0.7,10.0,4.0,6.0,1.0,261.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,23.0,1.98,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,5.0,9.0,6.0,6.0,35.3,11.0,18.0,7.0,27.0,7.0,0.0,478.0,10.0,49.0,18.0,32.7,28.0,50.9,309.0,14.0,60.0,35.0,344.0,12000000.0,Real Betis
Assane Diao,2425,sn SEN,,FW,,18,10,2,277.0,3.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,2.3,9.0,1.0,27.0,0.32,0.65,0.97,0.32,0.97,0.26,0.5,0.75,0.26,0.75,7.0,1.0,14.3,2.27,0.32,0.14,1.0,14.4,0.0,0.11,0.2,0.2,49.0,66.0,74.2,626.0,139.0,36.0,43.0,83.7,6.0,8.0,75.0,2.0,2.0,100.0,0.6,0.5,8.0,2.0,1.0,1.0,61.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.28,6.0,0.0,0.0,0.0,0.0,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,4.0,44.4,5.0,3.0,0.0,5.0,3.0,0.0,122.0,4.0,19.0,2.0,18.2,9.0,81.8,63.0,3.0,15.0,2.0,81.0,,
Ayoze Pérez,2223,es ESP,Spain,"FW,MF",Centre-Forward,29,19,17,1386.0,15.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,4.6,4.6,2.0,6.6,51.0,39.0,102.0,0.19,0.06,0.26,0.19,0.26,0.3,0.13,0.43,0.3,0.43,34.0,14.0,41.2,2.21,0.91,0.09,0.21,16.8,0.0,0.14,-1.6,-1.6,308.0,391.0,78.8,3512.0,1077.0,221.0,255.0,86.7,60.0,79.0,75.9,5.0,6.0,83.3,2.0,-1.0,13.0,19.0,14.0,0.0,372.0,14.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,49.0,3.18,33.0,0.0,9.0,3.0,1.0,4.0,0.26,1.0,0.0,1.0,0.0,2.0,0.0,31.0,15.0,9.0,16.0,6.0,10.0,25.0,30.0,22.0,13.0,44.0,5.0,0.0,613.0,7.0,75.0,42.0,54.5,30.0,39.0,390.0,19.0,39.0,26.0,431.0,6000000.0,Real Betis
Ayoze Pérez,2324,es ESP,Spain,FW,Centre-Forward,30,31,29,2294.0,25.5,9.0,1.0,10.0,9.0,0.0,0.0,4.0,0.0,7.4,7.4,3.9,11.3,90.0,80.0,175.0,0.35,0.04,0.39,0.35,0.39,0.29,0.15,0.44,0.29,0.44,68.0,26.0,38.2,2.67,1.02,0.13,0.35,13.5,0.0,0.11,1.6,1.6,572.0,738.0,77.5,7137.0,1889.0,377.0,433.0,87.1,139.0,177.0,78.5,15.0,26.0,57.7,3.0,-2.9,29.0,46.0,22.0,0.0,721.0,13.0,5.0,4.0,19.0,5.0,0.0,0.0,0.0,0.0,4.0,44.0,90.0,3.53,55.0,0.0,12.0,6.0,5.0,5.0,0.2,2.0,0.0,1.0,0.0,1.0,1.0,59.0,32.0,16.0,33.0,10.0,21.0,42.9,28.0,38.0,22.0,81.0,18.0,0.0,1125.0,19.0,156.0,50.0,44.6,54.0,48.2,700.0,41.0,70.0,51.0,799.0,7000000.0,Real Betis
Borja Iglesias,2223,es ESP,Spain,FW,Centre-Forward,29,35,29,2365.0,26.3,15.0,3.0,18.0,10.0,5.0,6.0,2.0,1.0,14.9,10.2,2.8,13.0,20.0,33.0,147.0,0.57,0.11,0.68,0.38,0.49,0.57,0.11,0.67,0.39,0.49,58.0,21.0,36.2,2.21,0.8,0.17,0.48,15.2,0.0,0.18,0.1,-0.2,397.0,522.0,76.1,4818.0,691.0,260.0,320.0,81.3,73.0,97.0,75.3,19.0,22.0,86.4,2.2,0.2,22.0,13.0,14.0,0.0,467.0,54.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,40.0,1.52,29.0,1.0,1.0,4.0,0.0,5.0,0.19,4.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,3.0,3.0,2.0,2.0,15.4,11.0,8.0,1.0,9.0,17.0,0.0,776.0,18.0,118.0,12.0,37.5,14.0,43.8,467.0,20.0,81.0,38.0,638.0,20000000.0,Real Betis
Borja Iglesias,2324,es ESP,Spain,FW,Centre-Forward,30,11,4,408.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.9,1.5,5.0,12.0,32.0,0.0,0.22,0.22,0.0,0.22,0.13,0.21,0.34,0.13,0.34,10.0,0.0,0.0,2.21,0.0,0.0,,16.3,0.0,0.06,-0.6,-0.6,83.0,101.0,82.2,1129.0,179.0,57.0,66.0,86.4,20.0,23.0,87.0,4.0,6.0,66.7,0.7,0.1,11.0,2.0,6.0,0.0,91.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.42,17.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,141.0,2.0,22.0,1.0,50.0,1.0,50.0,77.0,2.0,15.0,4.0,113.0,5000000.0,Real Betis
Carlos Guirao,2425,es ESP,,MF,,21,2,2,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,36.0,46.0,78.3,539.0,117.0,19.0,21.0,90.5,12.0,13.0,92.3,3.0,5.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,4.0,66.7,2.0,0.0,3.0,8.0,2.0,0.0,60.0,3.0,1.0,1.0,100.0,0.0,0.0,28.0,0.0,1.0,2.0,34.0,,
Chadi Riad,2324,ma MAR,Morocco,DF,Centre-Back,20,26,24,2164.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.9,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,11.0,5.0,45.5,0.46,0.21,0.0,0.0,11.1,0.0,0.07,-0.7,-0.7,1074.0,1198.0,89.6,19044.0,5584.0,423.0,451.0,93.8,568.0,600.0,94.7,62.0,111.0,55.9,0.2,-0.2,2.0,20.0,0.0,0.0,1166.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,0.5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,17.0,18.0,0.0,17.0,63.0,10.0,9.0,23.0,58.0,108.0,0.0,1426.0,194.0,15.0,0.0,,0.0,,831.0,0.0,9.0,2.0,937.0,15000000.0,Real Betis
Claudio Bravo,2223,cl CHI,Chile,GK,Goalkeeper,39,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,232.0,392.0,59.2,7419.0,5674.0,44.0,44.0,100.0,89.0,91.0,97.8,96.0,251.0,38.2,0.0,0.0,0.0,5.0,1.0,0.0,241.0,148.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,1.0,1.0,414.0,333.0,0.0,0.0,,0.0,,208.0,0.0,0.0,0.0,144.0,1000000.0,Real Betis
Claudio Bravo,2324,cl CHI,Chile,GK,Goalkeeper,40,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,186.0,230.0,80.9,4988.0,3322.0,42.0,42.0,100.0,86.0,86.0,100.0,56.0,99.0,56.6,0.1,0.0,1.0,3.0,2.0,0.0,153.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,241.0,194.0,0.0,0.0,,0.0,,132.0,0.0,0.0,0.0,100.0,800000.0,Real Betis
Cucho,2425,co COL,,FW,,25,15,14,1139.0,12.7,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,3.8,3.8,1.5,5.3,27.0,34.0,82.0,0.4,0.08,0.47,0.4,0.47,0.3,0.12,0.42,0.3,0.42,43.0,11.0,25.6,3.4,0.87,0.12,0.45,15.9,0.0,0.09,1.2,1.2,223.0,310.0,71.9,3302.0,867.0,117.0,151.0,77.5,53.0,75.0,70.7,23.0,32.0,71.9,0.7,-0.5,14.0,20.0,10.0,1.0,281.0,28.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,46.0,3.64,32.0,0.0,5.0,3.0,1.0,8.0,0.63,5.0,0.0,1.0,0.0,2.0,0.0,15.0,10.0,2.0,5.0,8.0,6.0,54.5,5.0,12.0,7.0,22.0,4.0,0.0,467.0,5.0,61.0,17.0,65.4,9.0,34.6,250.0,14.0,46.0,14.0,318.0,,
Cédric Bakambu,2324,cd COD,DR Congo,FW,Centre-Forward,32,4,2,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.33,0.2,0.33,4.0,1.0,25.0,1.86,0.46,0.0,0.0,15.8,0.0,0.11,-0.4,-0.4,26.0,39.0,66.7,277.0,58.0,14.0,20.0,70.0,7.0,12.0,58.3,0.0,0.0,,0.4,-0.3,3.0,1.0,0.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.32,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,66.0,0.0,11.0,1.0,33.3,2.0,66.7,35.0,3.0,11.0,4.0,50.0,2500000.0,Real Betis
Cédric Bakambu,2425,cd COD,DR Congo,FW,Centre-Forward,33,25,6,710.0,7.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.2,3.2,0.6,3.7,9.0,14.0,43.0,0.25,0.25,0.51,0.25,0.51,0.4,0.07,0.47,0.4,0.47,24.0,11.0,45.8,3.04,1.39,0.08,0.18,13.7,0.0,0.13,-1.2,-1.2,84.0,126.0,66.7,967.0,218.0,60.0,78.0,76.9,15.0,28.0,53.6,2.0,4.0,50.0,0.8,1.4,8.0,9.0,5.0,0.0,120.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,1.39,9.0,0.0,0.0,1.0,0.0,3.0,0.38,2.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,5.0,1.0,3.0,42.9,4.0,11.0,0.0,6.0,5.0,0.0,226.0,6.0,33.0,1.0,14.3,5.0,71.4,113.0,7.0,28.0,11.0,157.0,1500000.0,Real Betis
Daniel Guerrero,2324,es ESP,,MF,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Martín,2223,es ESP,Spain,GK,Goalkeeper,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,Real Betis
Diego Llorente,2425,es ESP,Spain,DF,Centre-Back,30,30,29,2519.0,28.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,0.3,1.8,7.0,81.0,3.0,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,11.0,4.0,36.4,0.39,0.14,0.18,0.5,11.3,0.0,0.14,0.5,0.5,1383.0,1595.0,86.7,27425.0,8921.0,407.0,446.0,91.3,819.0,872.0,93.9,147.0,249.0,59.0,0.4,-0.3,6.0,68.0,3.0,0.0,1533.0,59.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,0.54,12.0,0.0,0.0,1.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,0.0,1.0,36.0,20.0,23.0,12.0,1.0,25.0,65.8,13.0,9.0,43.0,79.0,154.0,1.0,1915.0,235.0,22.0,6.0,66.7,2.0,22.2,1127.0,1.0,11.0,4.0,1243.0,6000000.0,Real Betis
